"school","source","md5","retrieved","processed","year","B1_men_full_new_undergrad","B1_men_full_first_undergrad","B1_men_full_other_undergrad","B1_men_full_degree_undergrad","B1_men_full_credit_undergrad","B1_men_full_total_undergrad","B1_men_part_new_undergrad","B1_men_part_first_undergrad","B1_men_part_other_undergrad","B1_men_part_degree_undergrad","B1_men_part_credit_undergrad","B1_men_part_total_undergrad","B1_men_full_new_grad","B1_men_full_other_grad","B1_men_full_degree_grad","B1_men_full_credit_grad","B1_men_full_total_grad","B1_men_part_new_grad","B1_men_part_other_grad","B1_men_part_degree_grad","B1_men_part_credit_grad","B1_men_part_total_grad","B1_men_full_total","B1_men_part_total","B1_women_full_new_undergrad","B1_women_full_first_undergrad","B1_women_full_other_undergrad","B1_women_full_degree_undergrad","B1_women_full_credit_undergrad","B1_women_full_total_undergrad","B1_women_part_new_undergrad","B1_women_part_first_undergrad","B1_women_part_other_undergrad","B1_women_part_degree_undergrad","B1_women_part_credit_undergrad","B1_women_part_total_undergrad","B1_women_full_new_grad","B1_women_full_other_grad","B1_women_full_degree_grad","B1_women_full_credit_grad","B1_women_full_total_grad","B1_women_part_new_grad","B1_women_part_other_grad","B1_women_part_degree_grad","B1_women_part_credit_grad","B1_women_part_total_grad","B1_women_full_total","B1_women_part_total","B1_other_full_new_undergrad","B1_other_full_first_undergrad","B1_other_full_other_undergrad","B1_other_full_degree_undergrad","B1_other_full_credit_undergrad","B1_other_full_total_undergrad","B1_other_part_new_undergrad","B1_other_part_first_undergrad","B1_other_part_other_undergrad","B1_other_part_degree_undergrad","B1_other_part_credit_undergrad","B1_other_part_total_undergrad","B1_other_full_new_grad","B1_other_full_other_grad","B1_other_full_degree_grad","B1_other_full_credit_grad","B1_other_full_total_grad","B1_other_part_new_grad","B1_other_part_other_grad","B1_other_part_degree_grad","B1_other_part_credit_grad","B1_other_part_total_grad","B1_other_full_total","B1_other_part_total","B1_undergrad","B1_grad","B1_total","G1_first_year_private","G1_first_year_public_district","G1_first_year_public_state","G1_first_year_public_out_state","G1_first_year_non_resident","G1_first_year_fees","G1_first_year_food_room","G1_first_year_room","G1_first_year_food","G1_first_year_total","G1_undergraduate_private","G1_undergraduate_public_district","G1_undergraduate_public_state","G1_undergraduate_public_out_state","G1_undergraduate_non_resident","G1_undergraduate_fees","G1_undergraduate_food_room","G1_undergraduate_room","G1_undergraduate_food","G1_undergraduate_total","G1_total","G5_resident_book_supplies","G5_resident_room","G5_resident_food","G5_resident_room_food","G5_resident_transport","G5_resident_other","G5_commuter_home_book_supplies","G5_commuter_home_room","G5_commuter_home_food","G5_commuter_home_room_food","G5_commuter_home_transport","G5_commuter_home_other","G5_commuter_not_home_book_supplies","G5_commuter_not_home_room","G5_commuter_not_home_food","G5_commuter_not_home_room_food","G5_commuter_not_home_transport","G5_commuter_not_home_other","H1_need_scholarship_federal","H1_need_scholarship_state","H1_need_scholarship_institutional","H1_need_scholarship_external","H1_need_scholarship_total","H1_need_self_loan","H1_need_self_federal","H1_need_self_other","H1_need_self_total","H1_need_parent_loan","H1_need_waiver","H1_need_athletic","H1_non_need_scholarship_federal","H1_non_need_scholarship_state","H1_non_need_scholarship_institutional","H1_non_need_scholarship_external","H1_non_need_scholarship_total","H1_non_need_self_loan","H1_non_need_self_federal","H1_non_need_self_other","H1_non_need_self_total","H1_non_need_parent_loan","H1_non_need_waiver","H1_non_need_athletic"
"University of Rhode Island","https://web.uri.edu/ir/wp-content/uploads/sites/276/cds11-12.pdf","5d15d8edf014c7b97b6b6da35025ba31","Wed Oct  9 07:48:06 2024","Wed Oct 30 16:23:36 2024",2011,1279,560,3388,5227,44,5271,11,44,497,552,116,668,241,526,NA,16,783,65,338,NA,167,570,NA,NA,1688,426,4245,6359,42,6401,9,89,707,805,74,879,282,713,NA,20,1015,90,475,NA,165,730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13219,3098,16317,NA,9824,9824,25912,25912,1542,10767,6769,3998,NA,NA,9824,9824,25912,25912,1542,10767,6769,3998,NA,NA,NA,NA,NA,NA,228,1440,NA,NA,NA,NA,5680,1440,NA,NA,NA,NA,1860,1440,16435595,2482869,NA,NA,73570003,NA,942571,NA,56711816,21445541,7448604,6965060,0,0,NA,NA,2964563,NA,NA,NA,13029199,12793574,2943205,271273
"University of Washington","http://depts.washington.edu/opbfiles/web/common_data_set_2008.pdf","bf4b9e7365ddd78b3a0325ddf7002896","Wed Oct  9 07:48:13 2024","Wed Oct 30 16:23:36 2024",2008,2539,439,9054,12032,24,12056,33,35,1137,1205,896,2101,1173,2485,NA,NA,3658,353,822,NA,NA,1175,NA,NA,2971,403,9562,12936,27,12963,36,33,1123,1192,1085,2277,1488,2617,NA,NA,4105,444,896,NA,NA,1340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29397,12120,41517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23517940,32191310,12818960,3535160,72063370,46444060,2596350,525000,49565410,6704680,6935880,2135050,141600,486360,5493880,3829750,9951590,15481350,NA,NA,15481350,17240620,349700,1818750
"Washington University in St. Louis","https://washu.edu/app/uploads/2024/06/wustl-cds-2023-2024.pdf","0b03ebc2574f0a43256a0f79d4fa500d","Thu Oct 10 03:32:31 2024","Wed Oct 30 16:23:36 2024",2023,2,22,88,112,77,189,NA,NA,NA,NA,NA,NA,107,638,NA,25,770,NA,NA,NA,NA,NA,NA,NA,3,49,210,262,240,502,NA,NA,NA,NA,NA,NA,89,629,NA,39,757,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,8267,8233,16500,64500,NA,NA,NA,NA,1290,21854,13808,8046,NA,64500,NA,NA,NA,NA,1290,21854,13808,8046,NA,NA,NA,NA,NA,NA,NA,NA,1304,NA,NA,NA,972,2603,1304,NA,5193,NA,1895,5385,8318211,1647125,187073116,3214629,200253081,6865574,NA,0,11097600,0,0,0,0,332050,8773987,3649203,12755240,1122829,NA,0,1122829,19474383,0,0
"Washington University in St. Louis","https://washu.edu/app/uploads/2024/06/wustl-cds-2022-2023.pdf","4cea0cfba73a0f5796721fa4cc221892","Wed Oct  9 07:48:14 2024","Wed Oct 30 16:23:36 2024",2022,826,68,2592,3486,3504,NA,1,22,102,125,186,NA,736,2709,NA,11,3456,109,694,NA,20,823,NA,NA,982,59,2874,3915,3941,NA,4,45,226,275,501,NA,934,2788,NA,6,3728,131,711,NA,31,873,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,NA,NA,8132,8880,17012,61750,NA,NA,NA,NA,1232,20778,13188,7590,NA,61750,NA,NA,NA,NA,1232,20778,13188,7590,NA,NA,1264,NA,NA,NA,942,2522,1264,NA,4960,NA,1836,5199,1264,13188,7590,NA,942,2522,6869898,1518170,169095437,2685354,180168859,7637354,3272728,0,10910082,3960945,0,0,0,472850,8082216,3235096,11790162,1269125,NA,0,1269125,14611480,0,0
"Washington University in St. Louis","https://washu.edu/app/uploads/2024/06/wustl-cds-2019-2020.pdf","89cbbe8b960e5bb99550198d219d9be8","Wed Oct  9 07:48:15 2024","Wed Oct 30 16:23:36 2024",2019,839,58,2492,3389,26,3415,0,11,91,102,119,221,754,2389,NA,13,3156,153,556,NA,39,748,NA,NA,891,30,2782,3703,21,3724,2,25,183,210,252,462,970,2595,NA,14,3579,160,681,NA,45,886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7822,8369,16191,56300,NA,NA,NA,NA,1086,17402,12000,5402,NA,56300,NA,NA,NA,NA,1086,17402,12000,5402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1370,2284,NA,NA,NA,NA,1664,4698,5704046,1158909,137349505,4462110,148674570,7971291,3203601,0,11174892,1648681,9758410,0,0,696000,6255702,1517999,8469701,1236965,NA,0,1236965,11898295,1035072,0
"Washington University in St. Louis","https://washu.edu/app/uploads/2024/06/wustl-cds-2018-2019.pdf","af4f4b9d47d39961c9b7f1694b2134e4","Wed Oct  9 07:48:15 2024","Wed Oct 30 16:23:36 2024",2018,858,43,2457,3358,36,3394,5,11,69,85,132,217,897,2251,NA,16,3164,143,488,NA,36,667,NA,NA,927,51,2761,3739,13,3752,7,13,154,174,214,388,1114,2332,NA,17,3463,148,621,NA,38,807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7751,8101,15852,54250,NA,NA,NA,NA,1042,16900,11650,5250,NA,54250,NA,NA,NA,NA,1042,16900,11650,5250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1346,2246,NA,NA,NA,NA,1636,4618,5449760,1124109,125651657,4729984,136955510,7915215,3179943,0,11095158,1846120,9588468,0,0,687000,7945249,1254467,9886716,1129426,NA,0,1129426,12148880,1021746,0
"Washington University in St. Louis","https://washu.edu/app/uploads/2024/06/wustl-cds-2017-2018.pdf","0833e1211339c0d01d83ad392d015d27","Wed Oct  9 07:48:15 2024","Wed Oct 30 16:23:36 2024",2017,818,50,2436,3304,28,3332,3,5,64,72,138,210,861,2129,NA,20,3010,119,556,NA,49,724,NA,NA,953,32,2732,3717,25,3742,4,14,142,160,231,391,1158,1990,NA,16,3164,141,556,NA,33,730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7675,7628,15303,52400,NA,NA,NA,NA,999,16440,11310,5130,NA,52400,NA,NA,NA,NA,999,16440,11310,5130,NA,NA,NA,NA,NA,NA,1316,2196,NA,NA,NA,NA,1600,4500,NA,NA,NA,NA,1316,2196,4712362,955350,NA,NA,124433008,7887350,3165418,0,11052768,2411073,8569444,0,0,638000,NA,NA,10314904,1494781,NA,0,1494781,12445483,945690,0
"Washington University in St. Louis","https://washu.edu/app/uploads/2024/06/wustl-cds-2016-2017.pdf","8c2eb9663cf3a82897f017d828b90f7c","Wed Oct  9 07:48:16 2024","Wed Oct 30 16:23:37 2024",2016,835,49,2387,3271,27,3298,4,6,76,86,134,220,879,2107,NA,14,3000,134,580,NA,61,775,NA,NA,931,51,2610,3592,25,3617,6,11,150,167,238,405,1005,2023,NA,21,3049,106,512,NA,50,668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7540,7492,15032,50650,NA,NA,NA,NA,883,16006,10982,5024,NA,50650,NA,NA,NA,NA,883,16006,10982,5024,NA,NA,NA,NA,NA,NA,1290,2155,NA,NA,NA,NA,1568,2547,NA,NA,NA,NA,1290,2155,3911532,823335,NA,NA,113338378,8726515,2736219,0,11462734,1798261,7982072,0,0,570000,NA,NA,11297332,1429142,NA,0,1429142,11578649,867443,0
"Washington University in St. Louis","https://washu.edu/app/uploads/2024/06/wustl-cds-2015-2016.pdf","2e0588486d065f604c064b4a776bde36","Wed Oct  9 07:48:16 2024","Wed Oct 30 16:23:37 2024",2015,826,45,2407,3278,30,3308,5,7,83,95,161,256,883,2071,NA,13,2967,143,499,NA,49,691,NA,NA,895,30,2556,3481,30,3511,5,10,163,178,251,429,987,1870,NA,21,2878,113,485,NA,50,648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7504,7184,14688,48950,NA,NA,NA,NA,820,15596,10670,4926,NA,48950,NA,NA,NA,NA,820,15596,10670,4926,NA,NA,NA,NA,NA,NA,1276,2132,NA,NA,NA,NA,502,2904,NA,NA,NA,NA,1276,2132,3142604,719890,NA,NA,101590420,9554063,2577286,0,12131349,1344364,7377829,0,0,546000,NA,NA,11543748,1196582,NA,0,1196582,11539477,790645,0
"Washington University in St. Louis","https://washu.edu/app/uploads/2024/06/wustl-cds-2014-2015.pdf","3e85782543b5e8c39c8ce0f4b093933d","Wed Oct  9 07:48:17 2024","Wed Oct 30 16:23:37 2024",2014,813,73,2391,3277,31,3308,1,5,81,87,172,259,891,1912,NA,18,2821,151,484,NA,38,673,NA,NA,914,44,2396,3354,24,3378,6,11,178,195,261,456,914,1877,NA,21,2812,90,498,NA,53,641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7401,6947,14348,47300,NA,NA,NA,NA,793,15280,10486,4794,NA,47300,NA,NA,NA,NA,793,15280,10486,4794,NA,NA,NA,NA,NA,NA,1273,3105,NA,NA,NA,NA,0,3105,NA,NA,NA,NA,0,3105,2798573,636750,NA,NA,90413553,9600922,2510194,0,12111116,1490332,6290275,0,0,498000,NA,NA,12668305,931573,NA,0,931573,240006,607783,0
"Washington University in St. Louis","https://washu.edu/app/uploads/2024/06/wustl-cds-2013-2014.pdf","dc4b9ff4b32df04b98ebec96246e4b53","Wed Oct  9 07:48:17 2024","Wed Oct 30 16:23:37 2024",2013,804,64,2429,3297,31,3328,5,10,105,120,148,268,697,1414,NA,16,2127,136,959,NA,44,1139,NA,NA,791,39,2401,3231,28,3259,8,15,180,203,278,481,875,1543,NA,17,2435,82,830,NA,83,995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7336,6696,14032,45700,NA,NA,NA,NA,767,14377,9711,4666,NA,45700,NA,NA,NA,NA,767,14377,9711,4666,NA,NA,NA,NA,NA,NA,1248,2090,NA,NA,NA,NA,0,2780,NA,NA,NA,NA,0,2090,2453640,627044,NA,NA,83637351,10240931,2393792,0,12634723,1354474,5897631,0,0,393750,NA,NA,11525376,997145,NA,0,997145,352036,643727,0
"Washington University in St. Louis","https://washu.edu/app/uploads/2024/06/wustl-cds-2012-2013.pdf","4391d547cdc3e46e74ef54eea85618a4","Wed Oct  9 07:48:18 2024","Wed Oct 30 16:23:37 2024",2012,789,48,2349,3186,37,3223,7,12,94,113,175,288,733,1422,NA,26,2181,146,862,NA,59,1067,NA,NA,833,33,2331,3197,35,3232,8,18,180,206,310,516,836,1561,NA,34,2431,95,827,NA,92,1014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7259,6693,13952,44100,NA,NA,NA,NA,741,13977,9437,4540,NA,44100,NA,NA,NA,NA,741,13977,9437,4540,NA,NA,NA,NA,NA,NA,1221,2050,NA,NA,NA,NA,0,2720,NA,NA,NA,NA,0,2050,2182312,503650,NA,NA,77360673,10449641,2286900,0,12736541,1032112,6182125,0,239,340000,NA,NA,4991450,1275846,NA,0,1275846,427057,664413,0
"Washington University in St. Louis","https://washu.edu/app/uploads/2024/06/wustl-cds-2011-2012.pdf","2d0a1e00cfd5917c54ae0a38f3cfda6e","Wed Oct  9 07:48:18 2024","Wed Oct 30 16:23:37 2024",2011,740,56,2385,3181,30,3211,6,12,107,125,171,296,742,1440,NA,26,2208,146,862,NA,59,1067,NA,NA,737,33,2371,3141,20,3161,5,29,177,211,360,571,809,1510,NA,33,2352,98,849,NA,95,1042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7239,6669,13908,42500,NA,NA,NA,NA,1205,13580,9162,4418,NA,42500,NA,NA,NA,NA,1205,13580,9162,4418,NA,NA,NA,NA,NA,NA,1294,1950,NA,NA,NA,NA,0,3945,NA,NA,NA,NA,0,1950,2555645,565476,NA,NA,72942842,10197906,2081676,0,12279582,1056242,6235623,0,50629,308000,NA,NA,6289646,1403780,NA,0,1403780,369513,571577,0
"Washington University in St. Louis","https://washu.edu/app/uploads/2024/06/wustl-cds-2010-2011.pdf","5124387ef46809d07bf9f8c67635ed34","Wed Oct  9 07:48:19 2024","Wed Oct 30 16:23:37 2024",2010,847,52,2286,3185,26,3211,6,9,104,119,204,323,741,1437,NA,26,2204,145,854,NA,58,1057,NA,NA,777,29,2250,3056,18,3074,2,20,160,182,348,530,806,1505,NA,33,2344,101,878,NA,98,1077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7138,6682,13820,40950,NA,NA,NA,NA,1042,13119,8819,4300,NA,40950,NA,NA,NA,NA,1042,13119,8819,4300,NA,NA,NA,NA,NA,NA,1295,2400,NA,NA,NA,NA,0,5100,NA,NA,NA,NA,0,2400,3178858,578250,NA,NA,73142329,10750538,2149558,0,12900096,1052956,6556022,0,133500,280500,NA,NA,6341962,1202634,NA,0,1202634,322233,566513,0
"Western Washington University","https://oie.wwu.edu/files/2024/06/CDS_2023-24.pdf","9849a1d2c5c38e6f246358b52eb412cc","Wed Oct  9 07:48:19 2024","Wed Oct 30 16:23:37 2024",2023,26,NA,631,657,22,679,NA,NA,NA,NA,NA,5817,NA,NA,NA,92,343,NA,NA,NA,NA,NA,NA,NA,46,NA,624,670,28,698,NA,NA,NA,NA,NA,7887,NA,NA,NA,173,604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13704,947,14651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15596441,24290299,5991992,1634428,47513160,31715903,857698,2604847,35178448,2891732,8868091,399650,29538,112860,1037525,1609778,2789701,25102720,NA,NA,25102720,10151434,11807408,1321115
"Western Washington University","https://oie.wwu.edu/files/2022/06/CDS__2019-2020.pdf","aab6f8b4edbf78ddc78faada72eec992","Wed Oct  9 07:48:21 2024","Wed Oct 30 16:23:37 2024",2019,1258,NA,4525,5783,33,5816,22,NA,641,663,24,687,NA,NA,NA,263,263,NA,NA,NA,78,78,NA,NA,1820,NA,6203,8023,48,8071,16,NA,613,629,37,666,NA,NA,NA,424,424,NA,NA,NA,137,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15240,902,16142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16998198,20603825,5619102,2122158,45343283,37300390,803535,2134550,40238475,3352107,7822237,627676,13846,120274,870114,1387161,2391395,26652976,NA,NA,26652976,10901812,7975777,1077818
"Western Washington University","https://oie.wwu.edu/files/2021/03/2018-2019-Common-Data-Set.pdf","2f2e3d9cc88520d0a1008c02f440fcbe","Wed Oct  9 07:48:22 2024","Wed Oct 30 16:23:37 2024",2018,1270,NA,4601,5871,20,5891,13,NA,616,629,26,655,NA,NA,NA,273,273,NA,NA,NA,94,94,NA,NA,1847,NA,6122,7969,33,8002,17,NA,585,602,20,622,NA,NA,NA,453,453,NA,NA,NA,131,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15170,951,16121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17915066,19145672,5130705,2100657,44292100,37445349,732756,1751869,39929974,21761009,8553257,545040,28274,90252,803416,1398767,2320709,25216619,NA,NA,25216619,103465822,7132106,1057801
"Western Washington University","https://oie.wwu.edu/files/2024/03/CDS_2017-2018-6022a019e30a87b8.pdf","b4f7f154be042c768331b3ab599d2654","Wed Oct  9 07:48:22 2024","Wed Oct 30 16:23:37 2024",2017,1265,NA,4610,5875,14,5889,18,NA,585,603,22,625,NA,NA,NA,270,270,NA,NA,NA,69,69,NA,NA,1807,NA,6002,7809,30,7839,24,NA,565,589,26,615,NA,NA,NA,485,485,NA,NA,NA,123,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14968,947,15915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18139870,17424114,5179441,1920467,42663892,35756715,965870,1642176,38364761,20734053,7756789,570656,28299,99004,735722,1195877,2058902,21067394,NA,0,21067394,73437820,6251308,934307
"Western Washington University","https://oie.wwu.edu/files/2024/03/CDS_2016-2017-48a325025f43e66c.pdf","128e11c473ed10b2aed9cf7cdff54c34","Wed Oct  9 07:48:22 2024","Wed Oct 30 16:23:37 2024",2016,1172,NA,4601,5773,21,5794,11,NA,567,578,21,599,NA,NA,NA,285,285,NA,NA,NA,80,80,NA,NA,1687,NA,5894,7581,38,7619,18,NA,533,551,29,580,NA,NA,NA,491,491,NA,NA,NA,126,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14592,982,15574,NA,21391,NA,NA,21391,1304,11400,NA,NA,NA,NA,21391,NA,NA,21391,1054,11400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16344265,15099333,5281164,1825323,38550085,32637590,835424,1468785,34941799,10630972,6927426,521770,39593,121914,1091520,1290271,2543298,17668423,NA,0,17668423,33390987,5832946,916579
"Western Washington University","https://oie.wwu.edu/files/2019/01/CDS_2015-2016-1r7s3hh-2ctnbr9.pdf","f8a9d2f3a574f04474c9b54db81283cf","Wed Oct  9 07:48:23 2024","Wed Oct 30 16:23:37 2024",2015,1162,NA,4644,5806,7,5813,9,NA,577,586,22,608,NA,NA,NA,177,177,NA,NA,NA,191,191,NA,NA,1621,NA,5803,7424,10,7434,17,NA,503,520,27,547,NA,NA,NA,304,304,NA,NA,NA,258,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14402,930,15332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16792814,16649939,5071020,1949485,40463258,34383111,865661,1787027,37035799,10007861,7696665,586018,24999,120036,675742,1175265,1996042,16124664,NA,NA,16124664,29300294,4811418,946680
"Western Washington University","https://oie.wwu.edu/files/2019/01/CDS_2014-2015-xykbrd-2elmsxi.pdf","4816e2af49bd98c82b419dfb79000055","Wed Oct  9 07:48:23 2024","Wed Oct 30 16:23:37 2024",2014,1182,14,4520,5716,NA,5716,9,46,560,615,NA,615,NA,NA,NA,200,200,NA,NA,NA,161,161,NA,NA,1581,7,5746,7334,NA,7334,14,31,442,487,NA,487,NA,NA,NA,315,315,NA,NA,NA,232,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14152,908,15060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16649927,15397846,5407897,1591295,39046965,34913198,445839,2199553,37558590,9855603,7349150,520062,205878,73960,759340,959944,1999122,16047703,NA,0,16047703,30442222,3947508,872216
"Western Washington University","https://oie.wwu.edu/files/2019/01/2013-14_Common_Data_Set-2eallj0-2jx4vvb.pdf","fc481fbbb96093d6ca0e07e4bc030563","Wed Oct  9 07:48:24 2024","Wed Oct 30 16:23:37 2024",2013,1169,NA,4520,5689,12,5701,12,NA,540,552,37,589,NA,NA,NA,181,181,NA,NA,NA,161,161,NA,NA,1595,NA,5631,7226,15,7241,19,NA,439,458,37,495,NA,NA,NA,334,334,NA,NA,NA,248,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14026,924,14950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16028563,15778587,4971099,1535660,38313909,34695117,666600,2005630,37367347,15434525,6672512,468656,143491,31544,507275,900668,1582978,14830836,NA,0,14830836,51670184,3214533,484573
"Western Washington University","https://oie.wwu.edu/files/2019/01/CDS_2012-2013-1wtxan9-unk6bs.pdf","6f65c71404e22f04ecb7f7404981a327","Wed Oct  9 07:48:24 2024","Wed Oct 30 16:23:37 2024",2012,1108,NA,4589,5697,14,5711,11,NA,493,504,41,545,NA,NA,NA,NA,NA,NA,NA,NA,342,342,NA,NA,1552,NA,5586,7138,11,7149,17,NA,445,462,35,497,NA,NA,NA,191,191,NA,NA,NA,237,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13902,931,14833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15529082,15704277,3926423,1728949,36888731,33581027,658442,1578587,35818056,8221468,5899481,411488,140700,27594,532218,929674,1630186,14861708,NA,0,14861708,27968135,2406598,960906
"Western Washington University","https://oie.wwu.edu/files/2019/01/CDS_2011-2012B-2eujw4g-182n7m9.pdf","addfe8cb30ff7d84db88de03511ffb15","Wed Oct  9 07:48:24 2024","Wed Oct 30 16:23:37 2024",2011,1127,NA,4426,5553,8,5561,12,NA,479,491,32,523,NA,NA,NA,227,227,NA,NA,NA,193,193,NA,NA,1545,NA,5688,7233,9,7242,11,NA,397,408,49,457,NA,NA,NA,370,370,NA,NA,NA,269,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13783,1059,14842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14842674,11550253,3239748,1668892,31301567,31283806,558399,1392210,33234415,6730236,5146544,303555,169445,58235,602514,843567,1673761,15916791,NA,NA,15916791,25930567,1876055,1018514
